0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
-2.235174E-09, 0.01
-5.051493E-09, 0.0226
-7.122755E-09, 0.0352
-1.049042E-08, 0.0478
-1.126528E-08, 0.0604
-1.424551E-08, 0.07300001
-1.502037E-08, 0.08560001
-2.098083E-08, 0.09820002
-2.253056E-08, 0.1108
-2.253056E-08, 0.1234
-2.253056E-08, 0.136
-2.253056E-08, 0.1486001
-2.253056E-08, 0.1675001
-2.253056E-08, 0.1927001
-2.253056E-08, 0.2179001
-2.551079E-08, 0.2431001
-5.698204E-08, 0.2683001
-6.008148E-08, 0.2935
-4.065037E-08, 0.3187
-4.947185E-08, 0.3439
-4.065037E-08, 0.3690999
-4.351139E-08, 0.3942999
-5.102157E-08, 0.4194999
-3.314018E-08, 0.4446999
-2.408028E-08, 0.4698999
0, 0.4950999
-1.549721E-09, 0.5202999
0, 0.5415999
4.675239E-08, 0.5491999
-7.450582E-10, 0.5491998
-3.576279E-08, 0.5491998
-4.172325E-08, 0.5491998
-2.980232E-08, 0.5491998
-1.251698E-07, 0.5491998
-2.384186E-07, 0.5491998
-2.384186E-07, 0.5491998
-1.311302E-07, 0.5491997
-2.026558E-07, 0.5491997
0.003241325, 0.5453928
0.01872802, 0.5271896
0.03505208, 0.5080062
0.05135258, 0.4888384
0.06762721, 0.4696829
0.07981747, 0.4553225
0.08793581, 0.4457515
0.09604847, 0.4361823
0.1041552, 0.4266143
0.1122566, 0.4170478
0.1203522, 0.4074821
0.1284426, 0.3979171
0.1365278, 0.3883524
0.1446078, 0.3787879
0.1526828, 0.3692234
0.1607528, 0.3596586
0.1688182, 0.3500933
0.1768788, 0.3405274
0.1849347, 0.3309606
0.1929861, 0.3213926
0.2010325, 0.311823
0.2090746, 0.3022521
0.217112, 0.2926793
0.2251449, 0.2831046
0.2331731, 0.2735274
0.2411969, 0.263948
0.2492161, 0.254366
0.2572306, 0.2447813
0.2652404, 0.2351935
0.2732452, 0.2256023
0.281245, 0.2160076
0.2892396, 0.2064091
0.2972289, 0.1968066
0.3052125, 0.1871998
0.3131896, 0.1775878
0.3211601, 0.1679706
0.3291229, 0.1583471
0.3370773, 0.1487167
0.3450211, 0.1390776
0.3529508, 0.1294269
0.3529508, 0.1294269
0.3529508, 0.1294269
0.3529508, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529508, 0.1294269
0.3529509, 0.1294269
0.3529508, 0.1294269
0.3529508, 0.1294269
0.3529508, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3529509, 0.1294269
0.3530329, 0.1394266
0.3531276, 0.1520263
0.3532442, 0.1646257
0.3533629, 0.1772251
0.3534831, 0.1898246
0.3536004, 0.202424
0.3537146, 0.2150235
0.3538245, 0.227623
0.3539298, 0.2402226
0.3540307, 0.2528222
0.3541268, 0.2654218
0.354218, 0.2780215
0.3543043, 0.2906213
0.3543855, 0.303221
0.3544615, 0.3158208
0.3545322, 0.3284206
0.3545977, 0.3410204
0.3546576, 0.3536203
0.3547121, 0.3662201
0.3547608, 0.3788201
0.3548039, 0.39142
0.3548409, 0.4040199
0.354872, 0.4166199
0.3548968, 0.42922
0.3549151, 0.44182
0.3549272, 0.4544199
0.3549325, 0.4670199
0.3549307, 0.47962
0.3549218, 0.49222
0.3549056, 0.50482
0.3548815, 0.51742
0.3548495, 0.5300199
0.354809, 0.5426199
0.3547598, 0.5552198
0.3547012, 0.5678196
0.3546329, 0.5804195
0.3545542, 0.5930193
0.3544644, 0.605619
0.3543623, 0.6182186
0.3542469, 0.630818
0.3541164, 0.6434175
0.3539694, 0.6560165
0.353837, 0.6660157
0.3536447, 0.6760139
0.3535948, 0.6786134
0.3535947, 0.6786134
0.3535947, 0.6786134
0.3535946, 0.6786134
0.3535946, 0.6786134
0.3535946, 0.6786134
0.3535946, 0.6786134
0.3535946, 0.6786134
0.3535946, 0.6786134
0.3535947, 0.6786134
0.3535946, 0.6786134
0.3535945, 0.6786134
0.3535945, 0.6786134
0.3535945, 0.6786134
0.3535945, 0.6786134
0.3535946, 0.6786134
0.3535945, 0.6786134
0.3535945, 0.6786134
0.3535945, 0.6786134
0.3535945, 0.6786134
0.3535946, 0.6786134
0.3600745, 0.6709971
0.3682351, 0.661397
0.3764321, 0.6518279
0.3846361, 0.6422648
0.3928446, 0.6327056
0.4010513, 0.6231445
0.4092549, 0.6135812
0.4174545, 0.6040142
0.4256496, 0.5944435
0.4338399, 0.5848686
0.4420252, 0.5752895
0.4502053, 0.565706
0.4583803, 0.556118
0.4665442, 0.5465322
0.4746919, 0.5369542
0.4828242, 0.5273833
0.4909416, 0.5178186
0.4990449, 0.5082591
0.5071341, 0.498704
0.5152101, 0.4891529
0.5232733, 0.4796045
0.531324, 0.4700585
0.5393628, 0.460514
0.5473898, 0.4509703
0.5554056, 0.4414265
0.56341, 0.4318823
0.5714039, 0.4223368
0.5793871, 0.4127896
0.5873601, 0.4032398
0.5953225, 0.393687
0.6032751, 0.3841305
0.6112174, 0.3745697
0.6191494, 0.3650041
0.6270713, 0.3554329
0.6349828, 0.3458557
0.6428835, 0.3362717
0.6507732, 0.3266803
0.6586515, 0.3170807
0.6665177, 0.3074722
0.6743707, 0.2978537
0.6822094, 0.288224
0.6900319, 0.2785813
0.6978352, 0.2689233
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056141, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592456
0.7056141, 0.2592456
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592455
0.7056142, 0.2592456
0.7056142, 0.2592456
0.7056142, 0.2592456
0.7057352, 0.2692448
0.7058561, 0.2818443
0.7060242, 0.2944431
0.7061977, 0.3070419
0.7063769, 0.3196406
0.7065527, 0.3322394
0.7067249, 0.3448382
0.7068915, 0.3574371
0.7070522, 0.3700361
0.7072066, 0.3826351
0.7073544, 0.3952343
0.7074954, 0.4078335
0.7076297, 0.4204328
0.707757, 0.4330321
0.7078771, 0.4456316
0.70799, 0.4582311
0.7080956, 0.4708306
0.7081937, 0.4834303
0.7082842, 0.4960299
0.7083668, 0.5086297
0.7084416, 0.5212295
0.7085081, 0.5338293
0.7085662, 0.5464291
0.7086158, 0.5590291
0.7086565, 0.571629
0.7086882, 0.5842291
0.7087106, 0.5968291
0.7087235, 0.6094291
0.7087266, 0.6220291
0.7087193, 0.6346291
0.7087014, 0.6472291
0.7086724, 0.6598291
0.7086319, 0.672429
0.7085792, 0.6850289
0.7085138, 0.6976287
0.7084348, 0.7102285
0.7083412, 0.7228281
0.7082323, 0.7354277
0.7081065, 0.7480271
0.7079619, 0.7606263
0.7077965, 0.7732252
0.7076076, 0.7858239
0.707434, 0.7958224
0.7071827, 0.8058192
0.7071174, 0.8084184
0.7071173, 0.8084184
0.7071173, 0.8084184
0.7071173, 0.8084185
0.7071174, 0.8084184
0.7071174, 0.8084185
0.7071174, 0.8084184
0.7071173, 0.8084184
0.7071173, 0.8084184
0.7071173, 0.8084184
0.7071173, 0.8084184
0.7071173, 0.8084185
0.7071172, 0.8084183
0.7071171, 0.8084183
0.7103587, 0.8046116
0.7241665, 0.7883931
0.7405822, 0.7692735
0.7570068, 0.7501616
0.773416, 0.7310366
0.789804, 0.7118932
0.8061687, 0.6927298
0.8225089, 0.6735456
0.8388237, 0.6543397
0.8551122, 0.6351116
0.8713735, 0.6158604
0.887599, 0.5965935
0.9037672, 0.5773344
0.9198783, 0.5580794
0.935936, 0.5388216
0.951942, 0.5195541
0.9678977, 0.500271
0.9838034, 0.4809654
0.9996578, 0.4616312
1.015458, 0.4422609
1.031197, 0.4228463
1.046861, 0.403374
